"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T09:17:08","baseline","200","50",""
"2026-07-09T09:17:13","baseline","200","40",""
"2026-07-09T09:17:18","baseline","200","39",""
"2026-07-09T09:17:23","baseline","200","33",""
"2026-07-09T09:17:28","baseline","200","39",""
"2026-07-09T09:17:33","baseline","200","36",""
"2026-07-09T09:17:38","baseline","200","35",""
