"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T01:05:44","baseline","200","46",""
"2026-07-09T01:05:49","baseline","200","30",""
"2026-07-09T01:05:54","baseline","200","19",""
"2026-07-09T01:05:59","baseline","200","19",""
"2026-07-09T01:06:04","baseline","200","30",""
"2026-07-09T01:06:09","baseline","200","23",""
"2026-07-09T01:06:14","baseline","200","13",""
