"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T11:04:42","baseline","200","48",""
"2026-07-09T11:04:47","baseline","200","25",""
"2026-07-09T11:04:52","baseline","200","31",""
"2026-07-09T11:04:57","baseline","200","28",""
"2026-07-09T11:05:02","baseline","200","25",""
"2026-07-09T11:05:07","baseline","200","27",""
"2026-07-09T11:05:12","baseline","200","17",""
