"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T01:10:35","hardened","200","44",""
"2026-07-09T01:10:40","hardened","200","27",""
"2026-07-09T01:10:45","hardened","200","29",""
"2026-07-09T01:10:50","hardened","200","30",""
"2026-07-09T01:10:56","hardened","200","17",""
"2026-07-09T01:11:01","hardened","200","13",""
"2026-07-09T01:11:06","hardened","200","17",""
