"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T09:02:16","hardened","200","39",""
"2026-07-09T09:02:21","hardened","200","28",""
"2026-07-09T09:02:26","hardened","200","27",""
"2026-07-09T09:02:31","hardened","200","28",""
"2026-07-09T09:02:36","hardened","200","25",""
"2026-07-09T09:02:41","hardened","200","18",""
"2026-07-09T09:02:46","hardened","200","17",""
