"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T01:13:59","baseline","200","43",""
"2026-07-09T01:14:04","baseline","200","30",""
"2026-07-09T01:14:09","baseline","200","29",""
"2026-07-09T01:14:14","baseline","200","18",""
"2026-07-09T01:14:19","baseline","200","26",""
"2026-07-09T01:14:25","baseline","200","31",""
"2026-07-09T01:14:30","baseline","200","31",""
