"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T09:17:58","hardened","200","52",""
"2026-07-09T09:18:04","hardened","200","39",""
"2026-07-09T09:18:09","hardened","200","37",""
"2026-07-09T09:18:14","hardened","200","35",""
"2026-07-09T09:18:19","hardened","200","39",""
"2026-07-09T09:18:24","hardened","200","36",""
"2026-07-09T09:18:29","hardened","200","36",""
