"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T01:14:47","hardened","200","42",""
"2026-07-09T01:14:52","hardened","200","24",""
"2026-07-09T01:14:57","hardened","200","16",""
"2026-07-09T01:15:02","hardened","200","16",""
"2026-07-09T01:15:07","hardened","200","18",""
"2026-07-09T01:15:12","hardened","200","17",""
"2026-07-09T01:15:17","hardened","200","17",""
