"timestamp","phase","status","elapsed_ms","error"
"2026-07-09T09:22:03","baseline","200","47",""
"2026-07-09T09:22:08","baseline","200","30",""
"2026-07-09T09:22:13","baseline","200","29",""
"2026-07-09T09:22:18","baseline","200","30",""
"2026-07-09T09:22:23","baseline","200","30",""
"2026-07-09T09:22:28","baseline","200","39",""
"2026-07-09T09:22:33","baseline","200","39",""
